标签名,公司名
2025全国高新区盈利能力百强榜单,攀枝花钒钛高新技术产业开发区
上市公司,攀钢集团钒钛资源股份有限公司
"大厂经验,独角兽",支付宝(中国)网络技术有限公司
区域百强,敏华家具制造(惠州)有限公司
"2025 全球汽车零部件配套供应商百强榜,2025全球汽车零部件配套供应商百强榜",敏实集团
"2022中国房地产企业综合实力TOP100,地产百强",敏捷集团有限公司
2024全球保险品牌价值100强排行榜,教保生命保险
"2025 福布斯中国人工智能科技企业 TOP 50,2025福布斯中国人工智能科技企业TOP50,瞪羚企业",数传集团
2025中国金融科技竞争力TOP100,数势科技
上市公司,数源科技股份有限公司
瞪羚企业,数禾信息
瞪羚企业,数美科技
上市公司,文一三佳科技股份有限公司
"2018年（第17届）中国软件业务收入前百家企业,2019年（第18届）中国软件业务收入前百家企业",文思海辉技术有限公司
上市公司,文投控股股份有限公司
2024年中国物业服务企业500强优选服务商智慧物业领域品牌,文达通
2025 全球独角兽榜,文远知行
瞪羚企业,斑布
瞪羚企业,斗象科技
世界500强,斯伦贝谢公司
上市公司,斯太尔动力股份有限公司
世界500强,斯巴鲁公司
瞪羚企业,斯维登
瞪羚企业,斯达领科
上市公司,新乡化纤股份有限公司
2025全国高新区盈利能力百强榜单,新乡高新技术产业开发区
"上市公司,中国500强",新余钢铁股份有限公司
2025全国高新区盈利能力百强榜单,新余高新技术产业开发区
上市公司,新光圆成股份有限公司
"上市公司,中国500强",新兴铸管股份有限公司
世界500强,新兴际华集团
区域百强,新凤鸣集团股份有限公司
瞪羚企业,新创元
地产百强,新力控股(集团)有限公司
"2023中国住宅物业服务领先企业,2023中国品质物业服务领先企业,2023中国物业服务企业综合实力500强,中国物业服务企业综合实力500强",新力物业集团有限公司
"2018年（第17届）中国软件业务收入前百家企业,2019年（第18届）中国软件业务收入前百家企业,2023中国VR50强企业",新华三技术有限公司
2024全球保险品牌价值100强排行榜,新华人寿
"世界500强,中国500强,区域百强",新华人寿保险股份有限公司
上市公司,新华联文化旅游发展股份有限公司
2025全球资管500强,新华资产
上市公司,新华都购物广场股份有限公司
"2023中国VR50强企业,2024VR50强企业",新国脉（江西）虚拟现实科技有限公司
"2022中国房地产企业综合实力TOP100,2023年中国房地产企业稳健经营榜,2025 中国房地产百强企业,中国500强,地产百强",新城发展控股有限公司
"2023中国物业增值服务运营领先企业,2023中国物业服务企业综合实力500强,中国物业服务企业综合实力500强",新城悦服务集团有限公司
"2023中国学校物业服务领先企业,2023中国物业服务企业综合实力500强,中国物业服务企业综合实力500强",新大正物业集团股份有限公司
上市公司,新大洲控股股份有限公司
"2018年（第17届）中国软件业务收入前百家企业,2019年（第18届）中国软件业务收入前百家企业",新大陆科技集团有限公司
上市公司,新天国际经贸股份有限公司
上市公司,新天科技股份有限公司
上市公司,新奥生态控股股份有限公司
中国500强,新奥能源控股有限公司
2024年中国物业服务企业500强优选服务商智慧物业领域品牌,新客通
2025 中国房地产百强企业,新希望五新实业集团有限公司
"上市公司,中国500强",新希望六和股份有限公司
上市公司,新开普电子股份有限公司
世界500强,新日铁住金
上市公司,新晨科技股份有限公司
"世界500强,中国500强,大厂经验",新浪网技术(中国)有限公司
上市公司,新海宜科技集团股份有限公司
"上市公司,中国500强",新湖中宝股份有限公司
瞪羚企业,新爱体育
上市公司,新界泵业集团股份有限公司
"上市公司,中国500强",新疆中泰化学股份有限公司
上市公司,新疆伊力特实业股份有限公司
上市公司,新疆众和股份有限公司
上市公司,新疆八一钢铁股份有限公司
上市公司,新疆冠农果茸集团股份有限公司
上市公司,新疆准东石油技术股份有限公司
上市公司,新疆北新路桥集团股份有限公司
上市公司,新疆友好(集团)股份有限公司
上市公司,新疆合金投资股份有限公司
上市公司,新疆同济堂健康产业股份有限公司
上市公司,新疆国统管道股份有限公司
上市公司,新疆国际实业股份有限公司
上市公司,新疆塔里木农业综合开发股份有限公司
上市公司,新疆天业(集团)有限公司
上市公司,新疆天富能源股份有限公司
上市公司,新疆天山水泥股份有限公司
上市公司,新疆天山畜牧生物工程股份有限公司
上市公司,新疆天润乳业股份有限公司
上市公司,新疆天顺供应链股份有限公司
世界500强,新疆广汇实业投资(集团)有限责任公司
上市公司,新疆库尔勒香梨股份有限公司
上市公司,新疆机械研究院股份有限公司
上市公司,新疆浩源天然气股份有限公司
上市公司,新疆熙菱信息技术股份有限公司
2025全国高新区盈利能力百强榜单,新疆生产建设兵团石河子高新技术产业开发区
上市公司,新疆百花村股份有限公司
上市公司,新疆西部牧业股份有限公司
上市公司,新疆贝肯能源工程股份有限公司
上市公司,新疆赛里木现代农业股份有限公司
"上市公司,中国500强",新疆金风科技股份有限公司
上市公司,新疆青松建材化工(集团)股份有限公司
驰名商标,新百丽鞋业(深圳)有限公司 - 深圳市 - 鞋具
独角兽,新美大
瞪羚企业,新芯航途
2024年中国物业服务企业500强优选服务商智慧物业领域品牌,新视窗
2025 中国房地产百强企业,新鸿基地产发展有限公司
上市公司,方大炭素新材料科技股份有限公司
"上市公司,国家制造业单项冠军",方大特钢科技股份有限公司
"上市公司,区域百强",方大集团股份有限公司
上市公司,方正科技集团股份有限公司
世界500强,施耐德电气
瞪羚企业,旅悦
2024全球保险品牌价值100强排行榜,旅行者保险
上市公司,无锡先导智能装备股份有限公司
上市公司,无锡华东重型机械股份有限公司
上市公司,无锡华光锅炉股份有限公司
上市公司,无锡双象超纤材料股份有限公司
上市公司,无锡和晶科技股份有限公司
"2024全球保险品牌价值100强排行榜,上市公司",无锡商业大厦大东方股份有限公司
中国物业服务企业综合实力500强,无锡太湖世家物业服务有限公司
上市公司,无锡威唐工业技术股份有限公司
上市公司,无锡威孚高科技集团股份有限公司
上市公司,无锡宝通科技股份有限公司
上市公司,无锡小天鹅股份有限公司
上市公司,无锡市太极实业股份有限公司
上市公司,无锡智能自控工程股份有限公司
中国物业服务企业综合实力500强,无锡永基物业股份有限公司
上市公司,无锡洪汇新材料科技股份有限公司
中国物业服务企业综合实力500强,无锡瑞景城市服务有限公司
上市公司,无锡贝斯特精机股份有限公司
上市公司,无锡路通视信网络股份有限公司
上市公司,无锡隆盛科技股份有限公司
上市公司,无锡雪浪环境科技股份有限公司
2025全国高新区盈利能力百强榜单,无锡高新技术产业开发区
区域百强,无限极(中国)有限公司
世界500强,日产汽车
2024 城际高铁和轨道交通建设企业 TOP50,日月明
世界500强,日本KDDI电信公司
2023年IRN100榜单前十名租赁公司,日本Kanamoto
世界500强,日本三井住友金融集团
世界500强,日本三菱重工业股份有限公司
世界500强,日本中部电力
世界500强,日本伊藤忠商事株式会社
世界500强,日本出光兴产株式会社
世界500强,日本明治安田生命保险公司
世界500强,日本永旺集团
世界500强,日本瑞穗金融集团
"2024全球保险品牌价值100强排行榜,世界500强",日本生命保险公司
世界500强,日本电报电话公司
世界500强,日本电气公司
2025全球海运货代前十位,日本通运（Nippon Express）
世界500强,日本邮政控股公司
世界500强,日本钢铁工程控股公司
上市公司,日照港(集团)有限公司
"2024年中国银行业前100名单,中国银行业100强榜单",日照银行
世界500强,日立
2023年中国房地产企业重振榜,旭辉控股(集团)有限公司
"2022中国房地产企业综合实力TOP100,中国500强,地产百强",旭辉集团股份有限公司
"2022中国房地产企业综合实力TOP100,地产百强",时代中国控股有限公司
上市公司,时代出版传媒股份有限公司
世界500强,时代华纳
中国500强,时代地产控股有限公司
2024 城际高铁和轨道交通建设企业 TOP50,时代电气
"2023中国物业服务企业综合实力500强,中国物业服务企业综合实力500强",时代邻里控股有限公司
独角兽,时空电动汽车股份有限公司
