"F_ID","F_SKILL_ID","F_ALIAS"
125757,110783,IT Training
110783,110783,IT培训
125758,110784,Art exam training
110784,110784,艺考培训
125759,110785,.NET Framework Training
110785,110785,.NET培训
125760,110786,C++ Programming Training
110786,110786,C++培训
125761,110787,Android Development Training
110787,110787,Android培训
125762,110788,Driving training
110788,110788,驾驶培训
125763,110789,Public examination training
110789,110789,公考培训
125764,110790,Design Training
110790,110790,设计培训
125765,110792,Teaching Assistant
110792,110792,助教
125766,110793,Teaching and Research
110793,110793,教研
125767,110795,Accounting Training Research
110795,110795,财会培训研究
125768,110796,Accounting exam training
110796,110796,会计考试培训
125769,110797,Tax training
110797,110797,税务培训
125770,110798,Financial Exam Training
110798,110798,财务考试培训
125771,110799,Accounting Training
110799,110799,会计培训
125772,110800,Audit training
110800,110800,审计培训
125773,110801,Financial training
110801,110801,财务培训
125774,110802,Investment training
110802,110802,投资培训
125775,110803,Financial Planning Training
110803,110803,理财培训
125776,110805,Online Teaching
110805,110805,线上授课
125777,110806,Offline Teaching
110806,110806,线下授课
125778,110807,Group Teaching
110807,110807,集体授课
125779,110808,One-to-one Teaching
110808,110808,一对一授课
125780,110811,Trainer
110811,110811,培训师
125781,110812,Teaching Assistant
110812,110812,助教
125782,110813,Teaching and Research
110813,110813,教研
125783,110815,Online Teaching
110815,110815,线上授课
125784,110816,Offline Teaching
110816,110816,线下授课
125785,110817,Group Teaching
110817,110817,集体授课
125786,110818,One-to-one Teaching
110818,110818,一对一授课
125787,110821,Trainer
110821,110821,培训师
125788,110822,Teaching Assistant
110822,110822,助教
125789,110823,Teaching and Research
110823,110823,教研
125790,110825,Accounting Training Research
110825,110825,财会培训研究
125791,110826,Accounting exam training
110826,110826,会计考试培训
125792,110827,Tax training
110827,110827,税务培训
125793,110828,Financial Exam Training
110828,110828,财务考试培训
125794,110829,Accounting Training
110829,110829,会计培训
125795,110830,Audit training
110830,110830,审计培训
125796,110831,Financial training
110831,110831,财务培训
125797,110832,Investment training
110832,110832,投资培训
125798,110833,Financial Planning Training
110833,110833,理财培训
125799,110835,Online Teaching
110835,110835,线上授课
125800,110836,Offline Teaching
110836,110836,线下授课
125801,110837,Group Teaching
110837,110837,集体授课
125802,110838,One-to-one Teaching
110838,110838,一对一授课
125803,110841,Trainer
110841,110841,培训师
125804,110842,Teaching Assistant
110842,110842,助教
125805,110843,Teaching and Research
110843,110843,教研
125806,110845,Online Teaching
110845,110845,线上授课
125807,110846,Offline Teaching
110846,110846,线下授课
125808,110847,Group Teaching
110847,110847,集体授课
125809,110848,One-to-one Teaching
110848,110848,一对一授课
125810,110851,Trainer
110851,110851,培训师
125811,110852,Teaching Assistant
110852,110852,助教
125812,110853,Teaching and Research
110853,110853,教研
125813,110855,Online Teaching
110855,110855,线上授课
125814,110856,Offline Teaching
110856,110856,线下授课
125815,110857,Group Teaching
110857,110857,集体授课
125816,110858,One-to-one Teaching
110858,110858,一对一授课
125817,110861,Trainer
110861,110861,培训师
125818,110862,Teaching Assistant
110862,110862,助教
125819,110863,Teaching and Research
110863,110863,教研
125820,110865,Online Teaching
110865,110865,线上授课
125821,110866,Offline Teaching
110866,110866,线下授课
125822,110867,Group Teaching
110867,110867,集体授课
125823,110868,One-to-one Teaching
110868,110868,一对一授课
125824,110871,Trainer
110871,110871,培训师
125825,110872,Teaching Assistant
110872,110872,助教
125826,110873,Teaching and Research
110873,110873,教研
125827,110875,Online Teaching
110875,110875,线上授课
125828,110876,Offline Teaching
110876,110876,线下授课
125829,110877,Group Teaching
110877,110877,集体授课
125830,110878,One-to-one Teaching
110878,110878,一对一授课
125831,110881,Trainer
110881,110881,培训师
125832,110882,Teaching Assistant
110882,110882,助教
125833,110883,Teaching and Research
110883,110883,教研
125834,110885,Online Teaching
110885,110885,线上授课
125835,110886,Offline Teaching
110886,110886,线下授课
125836,110887,Group Teaching
110887,110887,集体授课
125837,110888,One-to-one Teaching
110888,110888,一对一授课
125838,110891,Trainer
110891,110891,培训师
125839,110892,Teaching Assistant
110892,110892,助教
125840,110893,Teaching and Research
110893,110893,教研
125841,110895,Online Teaching
110895,110895,线上授课
125842,110896,Offline Teaching
110896,110896,线下授课
125843,110897,Group Teaching
110897,110897,集体授课
125844,110898,One-to-one Teaching
110898,110898,一对一授课
125845,110901,Trainer
110901,110901,培训师
125846,110902,Teaching Assistant
110902,110902,助教
125847,110903,Teaching and Research
110903,110903,教研
125848,110905,Online Teaching
110905,110905,线上授课
125849,110906,Offline Teaching
110906,110906,线下授课
125850,110907,Group Teaching
110907,110907,集体授课
125851,110908,One-to-one Teaching
110908,110908,一对一授课
125852,110911,Trainer
110911,110911,培训师
125853,110912,Teaching Assistant
110912,110912,助教
125854,110913,Teaching and Research
110913,110913,教研
125855,110915,Online Teaching
110915,110915,线上授课
125856,110916,Offline Teaching
110916,110916,线下授课
125857,110917,Group Teaching
110917,110917,集体授课
125858,110918,One-to-one Teaching
110918,110918,一对一授课
125859,110921,Trainer
110921,110921,培训师
125860,110922,Teaching Assistant
110922,110922,助教
125861,110923,Teaching and Research
110923,110923,教研
125862,110925,Online Teaching
110925,110925,线上授课
125863,110926,Offline Teaching
110926,110926,线下授课
125864,110927,Group Teaching
110927,110927,集体授课
125865,110928,One-to-one Teaching
110928,110928,一对一授课
125866,110931,Trainer
110931,110931,培训师
125867,110932,Teaching Assistant
110932,110932,助教
125868,110933,Teaching and Research
110933,110933,教研
125869,110935,Online Teaching
110935,110935,线上授课
125870,110936,Offline Teaching
110936,110936,线下授课
125871,110937,Group Teaching
110937,110937,集体授课
125872,110938,One-to-one Teaching
110938,110938,一对一授课
125873,110941,Trainer
110941,110941,培训师
125874,110942,Teaching Assistant
110942,110942,助教
125875,110943,Teaching and Research
110943,110943,教研
125876,110945,Online Teaching
110945,110945,线上授课
125877,110946,Offline Teaching
110946,110946,线下授课
125878,110947,Group Teaching
110947,110947,集体授课
125879,110948,One-to-one Teaching
110948,110948,一对一授课
125880,111011,Chemistry teacher
111011,111011,化学
125881,111012,physics
111012,111012,物理
125882,111013,English
111013,111013,英语
125883,111014,Mathematics
111014,111014,数学
125884,111016,University Education
111016,111016,大学教育
125885,111017,Junior high school education
111017,111017,初中教育
125886,111018,Primary Education
111018,111018,小学教育
125887,111019,Preschool Education
111019,111019,学前教育
125888,111020,Adult Education
111020,111020,成人教育
125889,111021,High School Education
111021,111021,高中教育
125890,111024,Chemistry teacher
111024,111024,化学
125891,111025,physics
111025,111025,物理
125892,111026,English
111026,111026,英语
125893,111027,Mathematics
111027,111027,数学
125894,111029,University Education
111029,111029,大学教育
125895,111030,Junior high school education
111030,111030,初中教育
125896,111031,Primary Education
111031,111031,小学教育
125897,111032,Preschool Education
111032,111032,学前教育
125898,111033,Adult Education
111033,111033,成人教育
125899,111034,High School Education
111034,111034,高中教育
125900,111037,Primary Education
111037,111037,小学教育
125901,111038,Preschool Education
111038,111038,学前教育
125902,111039,Adult Education
111039,111039,成人教育
125903,111041,Law exam training
111041,111041,法考培训
125904,111042,Construction Training
111042,111042,建筑培训
125905,111043,Postgraduate entrance examination training
111043,111043,考研培训
125906,111044,Study Abroad Exam Training
111044,111044,留学考试培训
125907,111045,Etiquette training
111045,111045,礼仪培训
125908,111046,Accounting training
111046,111046,财会培训
125909,111047,IT Training
111047,111047,IT培训
125910,111048,Art exam training
111048,111048,艺考培训
125911,111049,Public examination training
111049,111049,公考培训
125912,111050,Design Training
111050,111050,设计培训
125913,111053,University Education
111053,111053,大学教育
125914,111054,Junior high school education
111054,111054,初中教育
125915,111055,Primary Education
111055,111055,小学教育
125916,111056,Preschool Education
111056,111056,学前教育
125917,111057,Adult Education
111057,111057,成人教育
125918,111058,High School Education
111058,111058,高中教育
125919,111060,Law exam training
111060,111060,法考培训
125920,111061,Teacher Training
111061,111061,教师培训
125921,111062,Construction Training
111062,111062,建筑培训
125922,111063,Postgraduate entrance examination training
111063,111063,考研培训
125923,111064,Study Abroad Exam Training
111064,111064,留学考试培训
125924,111065,Etiquette training
111065,111065,礼仪培训
125925,111066,Accounting training
111066,111066,财会培训
125926,111067,IT Training
111067,111067,IT培训
125927,111068,Art exam training
111068,111068,艺考培训
125928,111069,Public examination training
111069,111069,公考培训
125929,111070,Design Training
111070,111070,设计培训
125930,111073,Packaging Design
111073,111073,包装设计
125931,111075,Advertising Design
111075,111075,广告设计
125932,111076,Outdoor advertising design
111076,111076,户外广告设计
125933,111078,Portrait Retouching
111078,111078,人像修图
125934,111079,VI Design
111079,111079,VI设计
125935,111080,Album design
111080,111080,画册设计
125936,111081,Logo Design
111081,111081,标志设计
125937,111082,Real estate graphic design
111082,111082,地产平面设计
125938,111083,E - commerce Visual Designer
111083,111083,电商美工
125939,111084,Poster Design
111084,111084,海报设计
125940,111085,Book Binding Design
111085,111085,书籍装帧设计
125941,111086,Film and Television Graphic Design
111086,111086,影视平面设计
125942,111087,Game Graphic Design
111087,111087,游戏平面设计
125943,111088,Exhibition board design
111088,111088,展板设计
125944,111089,Font Design
111089,111089,字体设计
125945,111090,Brand design
111090,111090,品牌设计
125946,111092,Designer
111092,111092,设计师
125947,111093,Design Director
111093,111093,设计总监
125948,111094,Designer Assistant
111094,111094,设计师助理
125949,111095,Art Director
111095,111095,美术指导
125950,111096,Art Designer
111096,111096,美术设计师
125951,111097,Design Manager
111097,111097,设计经理
125952,111098,Design Supervisor
